name,title,default_crs,bbox_raw
datafinder.stats.govt.nz:layer-92202,Māori Constituency 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92203,Māori Constituency 2018 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.262032582203 -47.2230467564741</ns0:LowerCorner><ns0:UpperCorner>184.0942744209281 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92204,Regional Council 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92205,Regional Council 2018 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.262032582203 -47.2230467564741</ns0:LowerCorner><ns0:UpperCorner>184.0942744209281 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92206,Statistical Area 1 Higher Geographies 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.6201235791258</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92207,Statistical Area 1 Higher Geographies 2018 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.26203258220306 -47.2230467564741</ns0:LowerCorner><ns0:UpperCorner>184.0942744209281 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92210,Statistical Area 1 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92211,Statistical Area 1 2018 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.262032582203 -47.2230467564741</ns0:LowerCorner><ns0:UpperCorner>184.0942744209281 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92212,Statistical Area 2 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.6201235791258</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92213,Statistical Area 2 2018 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.26203258220306 -47.2230467564741</ns0:LowerCorner><ns0:UpperCorner>184.0942744209281 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92214,Territorial Authority 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92215,Territorial Authority 2018 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.262032582203 -47.2230467564741</ns0:LowerCorner><ns0:UpperCorner>184.0942744209281 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92216,Subdivision 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92217,Subdivision 2018 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.262032582203 -47.2230467564741</ns0:LowerCorner><ns0:UpperCorner>184.0942744209281 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92218,Urban Rural 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92219,Urban Rural 2018 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.262032582203 -47.2230467564741</ns0:LowerCorner><ns0:UpperCorner>184.0942744209281 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92220,Ward 2018 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.262032582203 -47.2230467564741</ns0:LowerCorner><ns0:UpperCorner>184.0942744209281 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92221,Ward 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92224,2013 Census counts by Statistical Area 1 2018,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92226,2013 Census counts by Statistical Area 2 2018,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.6201235791258</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-92227,2013 Census counts by Urban Rural 2018,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.62012357912583</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-93611,Meshblock 2018 (Centroid Inside),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.294169393 -47.3750888481477</ns0:LowerCorner><ns0:UpperCorner>184.4013314911749 -34.16141379848798</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-93612,Meshblock 2018 (Centroid True),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.326709077529 -47.1823916004569</ns0:LowerCorner><ns0:UpperCorner>184.282288684938 -34.15981577445615</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-93613,Statistical Area 1 2018 (Centroid Inside),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.63086382338327 -46.87512263704722</ns0:LowerCorner><ns0:UpperCorner>184.4077833902684 -34.15653334759444</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-93614,Statistical Area 1 2018 (Centroid True),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.63076054669844 -46.921956224706946</ns0:LowerCorner><ns0:UpperCorner>184.22553902435 -34.15981577445615</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-93619,Statistical Area 2 2018 (Centroid Inside),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.58784652121102 -46.876096397408936</ns0:LowerCorner><ns0:UpperCorner>184.54630261979042 -34.15653334759444</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-93620,Statistical Area 2 2018 (Centroid True),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.72163780462188 -46.9282910937573</ns0:LowerCorner><ns0:UpperCorner>184.08584628517175 -34.15981577445615</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-95065,Statistical Area 2 Higher Geographies 2018 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.6201235791258</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-95066,Statistical Area 2 Higher Geographies 2018 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.26203258220306 -47.2230467564741</ns0:LowerCorner><ns0:UpperCorner>184.0942744209281 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-95326,Meshblock 2015 (Centroid Inside),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.29416939311383 -47.375088847254055</ns0:LowerCorner><ns0:UpperCorner>184.3941960165401 -34.170332054948105</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-95458,"Retail trade sales per capita, by region, 2012 - 2017",urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.42613142226242 -47.28981273113198</ns0:LowerCorner><ns0:UpperCorner>178.5767537021893 -34.39284474997872</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-95635,Meshblock 1991 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.13446133722692 -47.48842265491114</ns0:LowerCorner><ns0:UpperCorner>178.6072957386288 -33.93407577190093</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-95637,Meshblock 1996 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.1344579434106 -47.48842691516942</ns0:LowerCorner><ns0:UpperCorner>178.80482395746856 -33.934099648905956</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-95646,Meshblock 2004 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437544116 -47.62012357747571</ns0:LowerCorner><ns0:UpperCorner>184.62095291288048 -33.96035026613389</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-95675,"Internal migration, year ended June 2017, by TALB Cartogram",urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.9130245298419 -46.65225009326492</ns0:LowerCorner><ns0:UpperCorner>184.03127680139113 -33.75528063659413</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-95676,Territorial Authority Local Board (TALB) Hexagon Cartogram,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.28242810121986 -46.96033358775476</ns0:LowerCorner><ns0:UpperCorner>185.07102827096102 -33.45565640817614</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98740,Ward 2019 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.2620325849669 -47.22304675033502</ns0:LowerCorner><ns0:UpperCorner>184.09427409763907 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98742,Ward 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437501254 -47.620123575754604</ns0:LowerCorner><ns0:UpperCorner>184.62095274057097 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98743,Urban Rural 2019 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.2620325849669 -47.22304675033502</ns0:LowerCorner><ns0:UpperCorner>184.09427409763907 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98744,Community Board 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437501254 -47.620123575754604</ns0:LowerCorner><ns0:UpperCorner>184.62095274057097 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98745,Community Board 2019 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.2620325849669 -47.22304675033502</ns0:LowerCorner><ns0:UpperCorner>184.09427409763907 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98746,Constituency 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437501254 -47.620123575754604</ns0:LowerCorner><ns0:UpperCorner>184.62095274057097 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98747,Constituency 2019 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.2620325849669 -47.22304675033502</ns0:LowerCorner><ns0:UpperCorner>184.09427409763907 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98750,Māori Constituency 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437501254 -47.620123575754604</ns0:LowerCorner><ns0:UpperCorner>184.62095274057097 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98751,Māori Constituency 2019 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.2620325849669 -47.22304675033502</ns0:LowerCorner><ns0:UpperCorner>184.09427409763907 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98752,Urban Rural 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437501254 -47.620123575754604</ns0:LowerCorner><ns0:UpperCorner>184.62095274057097 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98753,Territorial Authority 2019 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.2620325849669 -47.22304675033502</ns0:LowerCorner><ns0:UpperCorner>184.09427409763907 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98755,Territorial Authority 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437501254 -47.620123575754604</ns0:LowerCorner><ns0:UpperCorner>184.62095274057097 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98756,Subdivision 2019 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.2620325849669 -47.22304675033502</ns0:LowerCorner><ns0:UpperCorner>184.09427409763907 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98757,Subdivision 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437501254 -47.620123575754604</ns0:LowerCorner><ns0:UpperCorner>184.62095274057097 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98760,Statistical Area 1 2019 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.2620325849669 -47.22304675033502</ns0:LowerCorner><ns0:UpperCorner>184.09427409763907 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98761,Statistical Area 1 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437501254 -47.620123575754604</ns0:LowerCorner><ns0:UpperCorner>184.62095274057097 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98762,Statistical Area 1 2019 (Centroid True),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.63076053295907 -46.921956103235054</ns0:LowerCorner><ns0:UpperCorner>184.22553862865632 -34.15981577490703</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98763,Regional Council 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437501254 -47.620123575754604</ns0:LowerCorner><ns0:UpperCorner>184.62095274057097 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98764,Statistical Area 1 2019 (Centroid Inside),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.63485736243277 -46.87503223553718</ns0:LowerCorner><ns0:UpperCorner>184.44901195039566 -34.161413798037096</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98765,Regional Council 2019 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.2620325849669 -47.22304675033502</ns0:LowerCorner><ns0:UpperCorner>184.09427409763907 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98766,Statistical Area 2 2019 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.2620325849669 -47.22304675033502</ns0:LowerCorner><ns0:UpperCorner>184.09427409763907 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98768,Meshblock Higher Geographies 2019 (high definition),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.6201235791258</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98770,Statistical Area 2 2019 (Centroid True),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.72163908551582 -46.928291063451994</ns0:LowerCorner><ns0:UpperCorner>184.0858459530158 -34.15981577490703</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98771,Statistical Area 2 2019 (Centroid Inside),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.587846522291 -46.87609639386857</ns0:LowerCorner><ns0:UpperCorner>184.46176777210394 -34.161413798037096</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98772,Meshblock 2019 (Centroid Inside),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.29416939554247 -47.37508884379541</ns0:LowerCorner><ns0:UpperCorner>184.40133105137292 -34.161413798037096</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98773,Meshblock 2019 (Centroid True),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.32670907968418 -47.18239159383054</ns0:LowerCorner><ns0:UpperCorner>184.28228830816138 -34.15981577490703</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98776,Meshblock 2019 Clipped (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.2620325849669 -47.22304675033502</ns0:LowerCorner><ns0:UpperCorner>184.09427409763907 -34.12963464940258</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98777,Statistical Area 1 Higher Geographies 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437501254 -47.620123575754604</ns0:LowerCorner><ns0:UpperCorner>184.62095274057097 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98779,Statistical Area 2 Higher Geographies 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.97364377063664 -47.620123575293604</ns0:LowerCorner><ns0:UpperCorner>184.6209527520974 -33.95849709963594</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98970,Statistical Area 2 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437501254 -47.620123575754604</ns0:LowerCorner><ns0:UpperCorner>184.62095274057097 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98971,Meshblock Higher Geographies 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437566849 -47.6201235791258</ns0:LowerCorner><ns0:UpperCorner>184.62095294554092 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-98972,Meshblock 2019 (generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.9736437501254 -47.620123575754604</ns0:LowerCorner><ns0:UpperCorner>184.62095274057097 -33.95849709933265</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-99645,General Electoral District 2002,urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>165.973643323373 -47.62012247500381</ns0:LowerCorner><ns0:UpperCorner>184.6209529103961 -33.95849787612825</ns0:UpperCorner></ns0:WGS84BoundingBox>"
datafinder.stats.govt.nz:layer-99723,Territorial Authority 1995 (Generalised),urn:ogc:def:crs:EPSG::2193,"<ns0:WGS84BoundingBox xmlns:ns0=""http://www.opengis.net/ows/1.1""><ns0:LowerCorner>166.1344579434106 -47.48842691516942</ns0:LowerCorner><ns0:UpperCorner>178.80482395746856 -33.934099648905956</ns0:UpperCorner></ns0:WGS84BoundingBox>"
