SA32023_V1_00_usual_residence_address,SA32023_V1_00_NAME_usual_residence_address,SA32023_V1_00_NAME_ASCII_usual_residence_address,SA32023_V1_00_workplace_address,SA32023_V1_00_NAME_workplace_address,SA32023_V1_00_NAME_ASCII_workplace_address,_2018_Work_at_home,_2018_Drive_a_private_car_truck_or_van,_2018_Drive_a_company_car_truck_or_van,_2018_Passenger_in_a_car_truck_van_or_company_bus,_2018_Public_bus,_2018_Train,_2018_Bicycle,_2018_Walk_or_jog,_2018_Ferry,_2018_Other,_2018_Total_stated,_2023_Work_at_home,_2023_Drive_a_private_car_truck_or_van,_2023_Drive_a_company_car_truck_or_van,_2023_Passenger_in_a_car_truck_van_or_company_bus,_2023_Public_bus,_2023_Train,_2023_Bicycle,_2023_Walk_or_jog,_2023_Ferry,_2023_Other,_2023_Total_stated
51300,Avondale (Auckland),Avondale (Auckland),51240,Saint Heliers,Saint Heliers,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
51300,Avondale (Auckland),Avondale (Auckland),51250,Mission Bay,Mission Bay,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51300,Avondale (Auckland),Avondale (Auckland),51270,Kohimarama,Kohimarama,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
51300,Avondale (Auckland),Avondale (Auckland),51290,Waitākere East,Waitakere East,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51300,Avondale (Auckland),Avondale (Auckland),51300,Avondale (Auckland),Avondale (Auckland),663,594,84,51,42,9,15,93,-999,9,1563,1953,606,84,66,57,-999,15,117,-999,21,2922
51300,Avondale (Auckland),Avondale (Auckland),51310,Glendene,Glendene,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
51300,Avondale (Auckland),Avondale (Auckland),51320,Kelston,Kelston,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,54
51300,Avondale (Auckland),Avondale (Auckland),51340,Glen Eden,Glen Eden,-999,45,9,-999,-999,-999,-999,-999,-999,-999,69,-999,45,9,-999,-999,-999,-999,-999,-999,-999,60
51300,Avondale (Auckland),Avondale (Auckland),51350,New Lynn,New Lynn,-999,222,24,18,27,9,-999,21,-999,-999,318,-999,228,24,45,42,-999,-999,24,-999,-999,372
51300,Avondale (Auckland),Avondale (Auckland),51360,Titirangi,Titirangi,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,33
51300,Avondale (Auckland),Avondale (Auckland),51370,Green Bay,Green Bay,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
51300,Avondale (Auckland),Avondale (Auckland),51380,Grey Lynn,Grey Lynn,-999,135,21,12,24,-999,-999,-999,-999,-999,201,-999,141,12,9,33,-999,-999,-999,-999,6,210
51300,Avondale (Auckland),Avondale (Auckland),51390,Eden Terrace,Eden Terrace,-999,57,12,-999,18,12,-999,-999,-999,-999,111,-999,63,9,-999,9,-999,-999,-999,-999,-999,87
51300,Avondale (Auckland),Avondale (Auckland),51400,Remuera,Remuera,-999,45,-999,-999,-999,6,-999,-999,-999,-999,69,-999,60,-999,-999,-999,9,-999,-999,-999,-999,81
51300,Avondale (Auckland),Avondale (Auckland),51410,Kingsland,Kingsland,-999,24,-999,-999,9,-999,-999,-999,-999,-999,42,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,45
51300,Avondale (Auckland),Avondale (Auckland),51420,Newmarket,Newmarket,-999,123,18,9,15,60,-999,-999,-999,-999,234,-999,108,15,9,9,51,-999,-999,-999,-999,201
51300,Avondale (Auckland),Avondale (Auckland),51430,Mount Eden,Mount Eden,-999,147,12,12,18,18,-999,-999,-999,-999,213,-999,162,18,9,21,9,-999,-999,-999,-999,225
51300,Avondale (Auckland),Avondale (Auckland),51440,Mount Albert,Mount Albert,-999,246,18,24,42,12,6,12,-999,-999,366,-999,243,9,24,39,-999,9,12,-999,-999,351
51300,Avondale (Auckland),Avondale (Auckland),51450,Morningside (Auckland),Morningside (Auckland),-999,36,-999,-999,-999,-999,-999,-999,-999,-999,57,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,60
51300,Avondale (Auckland),Avondale (Auckland),51460,Epsom,Epsom,-999,87,6,-999,12,6,-999,-999,-999,-999,120,-999,117,9,6,9,9,-999,-999,-999,-999,156
51300,Avondale (Auckland),Avondale (Auckland),51470,Waterview,Waterview,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51300,Avondale (Auckland),Avondale (Auckland),51480,Sandringham,Sandringham,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,24,6,-999,-999,-999,-999,-999,-999,-999,33
51300,Avondale (Auckland),Avondale (Auckland),51490,Greenlane,Greenlane,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,45,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
51300,Avondale (Auckland),Avondale (Auckland),51500,One Tree Hill,One Tree Hill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51300,Avondale (Auckland),Avondale (Auckland),51510,New Windsor,New Windsor,-999,18,6,-999,-999,-999,-999,-999,-999,-999,30,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30
51300,Avondale (Auckland),Avondale (Auckland),51520,Wesley,Wesley,-999,78,6,9,9,-999,-999,-999,-999,-999,105,-999,57,-999,-999,9,-999,-999,-999,-999,-999,72
51300,Avondale (Auckland),Avondale (Auckland),51530,Mount Roskill,Mount Roskill,-999,48,6,-999,6,-999,-999,-999,-999,-999,66,-999,60,6,-999,-999,-999,-999,-999,-999,-999,72
51300,Avondale (Auckland),Avondale (Auckland),51540,Three Kings,Three Kings,-999,39,-999,-999,6,-999,-999,-999,-999,-999,57,-999,39,-999,-999,9,-999,-999,-999,-999,-999,54
51300,Avondale (Auckland),Avondale (Auckland),51550,Royal Oak (Auckland),Royal Oak (Auckland),-999,33,-999,-999,6,-999,-999,-999,-999,-999,45,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,33
51300,Avondale (Auckland),Avondale (Auckland),51560,Blockhouse Bay,Blockhouse Bay,-999,54,-999,-999,12,-999,-999,-999,-999,-999,78,-999,57,-999,6,-999,-999,-999,-999,-999,-999,75
51300,Avondale (Auckland),Avondale (Auckland),51570,Onehunga,Onehunga,-999,114,27,12,15,-999,-999,-999,-999,-999,177,-999,99,18,9,9,-999,-999,-999,-999,-999,138
51300,Avondale (Auckland),Avondale (Auckland),51580,Hillsborough (Auckland),Hillsborough (Auckland),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
51300,Avondale (Auckland),Avondale (Auckland),51590,Lynfield,Lynfield,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,45
51300,Avondale (Auckland),Avondale (Auckland),51610,Māngere Bridge,Mangere Bridge,-999,15,-999,-999,6,-999,-999,-999,-999,-999,30,-999,24,6,-999,-999,-999,-999,-999,-999,-999,33
51300,Avondale (Auckland),Avondale (Auckland),51620,Favona,Favona,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
51300,Avondale (Auckland),Avondale (Auckland),51630,Meadowbank,Meadowbank,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51300,Avondale (Auckland),Avondale (Auckland),51640,Glen Innes-Wai O Taiki Bay,Glen Innes-Wai O Taiki Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51300,Avondale (Auckland),Avondale (Auckland),51660,Saint Johns,Saint Johns,-999,39,-999,-999,-999,-999,-999,-999,-999,-999,51,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,36
51300,Avondale (Auckland),Avondale (Auckland),51670,Half Moon Bay,Half Moon Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51300,Avondale (Auckland),Avondale (Auckland),51680,Point England,Point England,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51300,Avondale (Auckland),Avondale (Auckland),51700,Ellerslie,Ellerslie,-999,93,18,6,6,33,-999,-999,-999,-999,159,-999,93,9,-999,6,6,-999,-999,-999,-999,123
51300,Avondale (Auckland),Avondale (Auckland),51710,Mount Wellington,Mount Wellington,-999,156,33,9,15,-999,-999,-999,-999,-999,216,-999,132,39,12,9,-999,-999,-999,-999,-999,192
51300,Avondale (Auckland),Avondale (Auckland),51720,Panmure,Panmure,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51300,Avondale (Auckland),Avondale (Auckland),51750,Penrose,Penrose,-999,216,51,15,15,12,-999,-999,-999,-999,315,-999,210,60,9,9,-999,-999,-999,-999,6,300
51300,Avondale (Auckland),Avondale (Auckland),51760,Pakuranga Heights,Pakuranga Heights,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
51300,Avondale (Auckland),Avondale (Auckland),51790,Pakuranga,Pakuranga,-999,12,-999,-999,6,-999,-999,-999,-999,-999,18,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
51300,Avondale (Auckland),Avondale (Auckland),51820,East Tamaki,East Tamaki,-999,144,36,-999,-999,-999,-999,-999,-999,-999,201,-999,135,24,-999,6,-999,-999,-999,-999,6,183
51300,Avondale (Auckland),Avondale (Auckland),51830,Ōtāhuhu,Otahuhu,-999,57,12,6,6,6,-999,-999,-999,-999,93,-999,72,6,-999,-999,-999,-999,-999,-999,-999,84
51300,Avondale (Auckland),Avondale (Auckland),51870,Howick,Howick,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51300,Avondale (Auckland),Avondale (Auckland),51960,Māngere,Mangere,-999,231,24,15,-999,-999,-999,-999,-999,15,300,-999,264,21,15,9,-999,-999,-999,-999,-999,321
51300,Avondale (Auckland),Avondale (Auckland),51970,Franklin Central,Franklin Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51300,Avondale (Auckland),Avondale (Auckland),51980,Ōtara,Otara,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
51300,Avondale (Auckland),Avondale (Auckland),51990,Papatoetoe,Papatoetoe,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,24
51300,Avondale (Auckland),Avondale (Auckland),52000,Flat Bush,Flat Bush,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51300,Avondale (Auckland),Avondale (Auckland),52010,Māngere East,Mangere East,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,51
51300,Avondale (Auckland),Avondale (Auckland),52030,Manukau,Manukau,-999,84,9,-999,-999,-999,-999,-999,-999,-999,111,-999,66,6,-999,-999,-999,-999,-999,-999,-999,84
51300,Avondale (Auckland),Avondale (Auckland),52060,Wiri,Wiri,-999,54,12,-999,-999,-999,-999,-999,-999,-999,81,-999,84,18,-999,-999,-999,-999,-999,-999,-999,105
51300,Avondale (Auckland),Avondale (Auckland),52100,Manurewa,Manurewa,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15
51300,Avondale (Auckland),Avondale (Auckland),52110,Takanini,Takanini,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27
51300,Avondale (Auckland),Avondale (Auckland),52200,Papakura,Papakura,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24
51300,Avondale (Auckland),Avondale (Auckland),52250,Drury,Drury,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51310,Glendene,Glendene,50240,Whangārei Centre,Whangarei Centre,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51310,Glendene,Glendene,50500,Helensville,Helensville,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51310,Glendene,Glendene,50610,Kumeū,Kumeu,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21
51310,Glendene,Glendene,50620,Albany,Albany,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
51310,Glendene,Glendene,50750,North Harbour/Rosedale,North Harbour/Rosedale,-999,48,21,-999,-999,-999,-999,-999,-999,-999,75,-999,51,12,-999,-999,-999,-999,-999,-999,-999,69
51310,Glendene,Glendene,50840,Glenfield,Glenfield,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,24,-999,15,9,-999,-999,-999,-999,-999,-999,-999,24
51310,Glendene,Glendene,50880,Swanson,Swanson,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
51310,Glendene,Glendene,50890,Whenuapai,Whenuapai,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51310,Glendene,Glendene,50910,Hobsonville,Hobsonville,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
51310,Glendene,Glendene,50920,West Harbour,West Harbour,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51310,Glendene,Glendene,50930,Westgate,Westgate,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,48,-999,-999,9,-999,-999,-999,-999,-999,63
51310,Glendene,Glendene,50940,Massey,Massey,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51310,Glendene,Glendene,50950,Te Atatū Peninsula,Te Atatu Peninsula,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
51310,Glendene,Glendene,50960,Henderson,Henderson,-999,285,39,24,27,-999,-999,9,-999,-999,393,-999,291,27,33,30,-999,-999,-999,-999,9,390
51310,Glendene,Glendene,50970,Rānui (Auckland),Ranui (Auckland),-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51310,Glendene,Glendene,50980,Te Atatū South,Te Atatu South,-999,27,-999,9,-999,-999,-999,-999,-999,-999,48,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,42
51310,Glendene,Glendene,51010,Takapuna,Takapuna,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,39
51310,Glendene,Glendene,51040,Northcote (Auckland),Northcote (Auckland),-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51310,Glendene,Glendene,51050,Birkenhead,Birkenhead,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
51310,Glendene,Glendene,51130,Stanley Point,Stanley Point,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51310,Glendene,Glendene,51150,Auckland City Centre,Auckland City Centre,-999,210,21,21,57,66,-999,-999,-999,9,393,-999,192,21,15,33,39,-999,-999,-999,6,309
51310,Glendene,Glendene,51170,Ponsonby,Ponsonby,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
51310,Glendene,Glendene,51180,Freemans Bay,Freemans Bay,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,15
51310,Glendene,Glendene,51200,Parnell,Parnell,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24
51310,Glendene,Glendene,51220,Point Chevalier,Point Chevalier,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15
51310,Glendene,Glendene,51230,Grafton,Grafton,-999,27,-999,-999,-999,12,-999,-999,-999,-999,45,-999,54,-999,-999,-999,9,-999,-999,-999,-999,75
51310,Glendene,Glendene,51290,Waitākere East,Waitakere East,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
51310,Glendene,Glendene,51300,Avondale (Auckland),Avondale (Auckland),-999,153,24,12,12,-999,-999,-999,-999,-999,204,-999,135,18,9,-999,-999,-999,-999,-999,-999,171
51310,Glendene,Glendene,51310,Glendene,Glendene,180,54,27,-999,-999,-999,-999,6,-999,-999,276,528,87,18,-999,-999,-999,-999,12,-999,-999,654
51310,Glendene,Glendene,51320,Kelston,Kelston,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,45,-999,39,-999,-999,-999,-999,-999,-999,-999,-999,54
51310,Glendene,Glendene,51340,Glen Eden,Glen Eden,-999,63,12,-999,-999,-999,-999,-999,-999,-999,78,-999,54,6,-999,-999,-999,-999,-999,-999,-999,75
51310,Glendene,Glendene,51350,New Lynn,New Lynn,-999,96,12,-999,9,-999,-999,-999,-999,-999,120,-999,105,-999,9,24,-999,-999,-999,-999,-999,147
51310,Glendene,Glendene,51360,Titirangi,Titirangi,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18
51310,Glendene,Glendene,51370,Green Bay,Green Bay,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51310,Glendene,Glendene,51380,Grey Lynn,Grey Lynn,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,54
51310,Glendene,Glendene,51390,Eden Terrace,Eden Terrace,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,27
51310,Glendene,Glendene,51400,Remuera,Remuera,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,18
51310,Glendene,Glendene,51410,Kingsland,Kingsland,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51310,Glendene,Glendene,51420,Newmarket,Newmarket,-999,33,-999,-999,-999,15,-999,-999,-999,-999,57,-999,30,-999,-999,-999,9,-999,-999,-999,-999,51
51310,Glendene,Glendene,51430,Mount Eden,Mount Eden,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,39,-999,33,-999,-999,-999,-999,-999,-999,-999,-999,45
51310,Glendene,Glendene,51440,Mount Albert,Mount Albert,-999,48,-999,-999,9,-999,-999,-999,-999,-999,66,-999,63,-999,-999,-999,-999,-999,-999,-999,-999,72
51310,Glendene,Glendene,51450,Morningside (Auckland),Morningside (Auckland),-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,18
51310,Glendene,Glendene,51460,Epsom,Epsom,-999,45,-999,-999,-999,6,-999,-999,-999,-999,57,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,33
51310,Glendene,Glendene,51480,Sandringham,Sandringham,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
51310,Glendene,Glendene,51490,Greenlane,Greenlane,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
51310,Glendene,Glendene,51520,Wesley,Wesley,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9
51310,Glendene,Glendene,51530,Mount Roskill,Mount Roskill,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12
51310,Glendene,Glendene,51540,Three Kings,Three Kings,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
51310,Glendene,Glendene,51550,Royal Oak (Auckland),Royal Oak (Auckland),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
51310,Glendene,Glendene,51560,Blockhouse Bay,Blockhouse Bay,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
51310,Glendene,Glendene,51570,Onehunga,Onehunga,-999,33,15,-999,-999,-999,-999,-999,-999,-999,54,-999,24,6,-999,-999,-999,-999,-999,-999,-999,33
51310,Glendene,Glendene,51610,Māngere Bridge,Mangere Bridge,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
51310,Glendene,Glendene,51620,Favona,Favona,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51310,Glendene,Glendene,51660,Saint Johns,Saint Johns,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51310,Glendene,Glendene,51700,Ellerslie,Ellerslie,-999,27,-999,-999,-999,6,-999,-999,-999,-999,39,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,33
51310,Glendene,Glendene,51710,Mount Wellington,Mount Wellington,-999,54,12,-999,-999,-999,-999,-999,-999,-999,72,-999,45,9,-999,-999,-999,-999,-999,-999,-999,57
51310,Glendene,Glendene,51720,Panmure,Panmure,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51310,Glendene,Glendene,51750,Penrose,Penrose,-999,72,24,-999,-999,-999,-999,-999,-999,-999,114,-999,63,21,-999,-999,-999,-999,-999,-999,-999,90
51310,Glendene,Glendene,51820,East Tamaki,East Tamaki,-999,48,12,-999,-999,-999,-999,-999,-999,-999,63,-999,45,15,-999,-999,-999,-999,-999,-999,-999,66
51310,Glendene,Glendene,51830,Ōtāhuhu,Otahuhu,-999,15,9,-999,-999,-999,-999,-999,-999,-999,27,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24
51310,Glendene,Glendene,51960,Māngere,Mangere,-999,69,-999,-999,-999,-999,-999,-999,-999,-999,84,-999,69,9,-999,-999,-999,-999,-999,-999,-999,81
51310,Glendene,Glendene,51990,Papatoetoe,Papatoetoe,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
51310,Glendene,Glendene,52010,Māngere East,Mangere East,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
51310,Glendene,Glendene,52030,Manukau,Manukau,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18
51310,Glendene,Glendene,52060,Wiri,Wiri,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,21,9,-999,-999,-999,-999,-999,-999,-999,30
51310,Glendene,Glendene,52200,Papakura,Papakura,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51320,Kelston,Kelston,50610,Kumeū,Kumeu,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51320,Kelston,Kelston,50620,Albany,Albany,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
51320,Kelston,Kelston,50640,Schnapper Rock,Schnapper Rock,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6
51320,Kelston,Kelston,50730,Pinehill,Pinehill,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,6,-999,-999,-999,-999,-999,-999,21
51320,Kelston,Kelston,50750,North Harbour/Rosedale,North Harbour/Rosedale,-999,24,-999,6,-999,-999,-999,-999,-999,-999,36,-999,18,9,-999,-999,-999,-999,-999,-999,-999,30
51320,Kelston,Kelston,50840,Glenfield,Glenfield,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12
